External ID,No,Account#,Account ID,Account #,Date,Entity,Entity ID,Invoice #,Memo,Debit Amt,Credit Amt,
AUGCOGS-22RT051003,1263.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,22RT051003,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,48,
AUGCOGS-SR297-23,1264,A51001 - Freight - Out - Expense (New),981,,08-11-2025,HARMONY HOSPITALITY CO LTD,2517,SR297-23,HARMONY HOSPITALITY CO LTD - Aug  material cost transferred from sps,130.09,,
AUGCOGS-SR297-23,1264.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,HARMONY HOSPITALITY CO LTD,2517,SR297-23,HARMONY HOSPITALITY CO LTD - Aug  material cost transferred from sps,,130.09,
AUGCOGS-EXP2024000000498,1265,A51001 - Freight - Out - Expense (New),981,,08-12-2025,Papatya,1333,EXP2024000000498,Papatya - Aug  material cost transferred from sps,5079.08,,
AUGCOGS-EXP2024000000498,1265.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-12-2025,Papatya,1333,EXP2024000000498,Papatya - Aug  material cost transferred from sps,,5079.08,
AUGCOGS-FT 1/34873,1266,A51001 - Freight - Out - Expense (New),981,,08-12-2025,JMSMILL,1955,FT 1/34873,JMSMILL - Aug  material cost transferred from sps,195,,
AUGCOGS-FT 1/34873,1266.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-12-2025,JMSMILL,1955,FT 1/34873,JMSMILL - Aug  material cost transferred from sps,,195,
AUGCOGS-EXRJ/202425/0960,1267,A51001 - Freight - Out - Expense (New),981,,08-12-2025,JaipurR,1969,EXRJ/202425/0960,JaipurR - Aug  material cost transferred from sps,262.5,,
AUGCOGS-EXRJ/202425/0960,1267.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-12-2025,JaipurR,1969,EXRJ/202425/0960,JaipurR - Aug  material cost transferred from sps,,262.5,
AUGCOGS-22530781-E,1268,A51001 - Freight - Out - Expense (New),981,,08-12-2025,Fama Sofas S.L.U,1248,22530781-E,Fama Sofas S.L.U - Aug  material cost transferred from sps,902.7,,
AUGCOGS-22530781-E,1268.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-12-2025,Fama Sofas S.L.U,1248,22530781-E,Fama Sofas S.L.U - Aug  material cost transferred from sps,,902.7,
AUGCOGS-EXRJ/202425/0891,1269,A51001 - Freight - Out - Expense (New),981,,08-12-2025,JaipurR,1969,EXRJ/202425/0891,JaipurR - Aug  material cost transferred from sps,150,,
AUGCOGS-EXRJ/202425/0891,1269.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-12-2025,JaipurR,1969,EXRJ/202425/0891,JaipurR - Aug  material cost transferred from sps,,150,
AUGCOGS-22530969-E,1270,A51001 - Freight - Out - Expense (New),981,,08-12-2025,Fama Sofas S.L.U,1248,22530969-E,Fama Sofas S.L.U - Aug  material cost transferred from sps,104.6,,
AUGCOGS-22530969-E,1270.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-12-2025,Fama Sofas S.L.U,1248,22530969-E,Fama Sofas S.L.U - Aug  material cost transferred from sps,,104.6,
AUGCOGS-72500017,1271,A51001 - Freight - Out - Expense (New),981,,08-12-2025,TMLeade,1957,72500017,TMLeade - Aug  material cost transferred from sps,105.1,,
AUGCOGS-72500017,1271.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-12-2025,TMLeade,1957,72500017,TMLeade - Aug  material cost transferred from sps,,105.1,
AUGCOGS-24JSF07044,1272,A51001 - Freight - Out - Expense (New),981,,08-12-2025,"Jasfer Industry Co., Limited",137,24JSF07044,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",16.71,,
AUGCOGS-24JSF07044,1272.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-12-2025,"Jasfer Industry Co., Limited",137,24JSF07044,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,16.71,
AUGCOGS-INV-1277,1273,A51001 - Freight - Out - Expense (New),981,,08-12-2025,SminkSt,1973,INV-1277,SminkSt - Aug  material cost transferred from sps,1614.17,,
AUGCOGS-INV-1277,1273.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-12-2025,SminkSt,1973,INV-1277,SminkSt - Aug  material cost transferred from sps,,1614.17,
AUGCOGS-24JSF12048,1274,A51001 - Freight - Out - Expense (New),981,,08-12-2025,"Jasfer Industry Co., Limited",137,24JSF12048,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",16,,
AUGCOGS-24JSF12048,1274.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-12-2025,"Jasfer Industry Co., Limited",137,24JSF12048,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,16,
AUGCOGS-24JSF12049,1275,A51001 - Freight - Out - Expense (New),981,,08-12-2025,"Jasfer Industry Co., Limited",137,24JSF12049,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",15,,
AUGCOGS-24JSF12049,1275.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-12-2025,"Jasfer Industry Co., Limited",137,24JSF12049,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,15,
AUGCOGS-SR395-5,1276,A51001 - Freight - Out - Expense (New),981,,08-12-2025,HARMONY HOSPITALITY CO LTD,2517,SR395-5,HARMONY HOSPITALITY CO LTD - Aug  material cost transferred from sps,875.7,,
AUGCOGS-SR395-5,1276.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-12-2025,HARMONY HOSPITALITY CO LTD,2517,SR395-5,HARMONY HOSPITALITY CO LTD - Aug  material cost transferred from sps,,875.7,
AUGCOGS-GV048-1,1277,A51001 - Freight - Out - Expense (New),981,,08-12-2025,HARMONY HOSPITALITY CO LTD,2517,GV048-1,HARMONY HOSPITALITY CO LTD - Aug  material cost transferred from sps,677.67,,
AUGCOGS-GV048-1,1277.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-12-2025,HARMONY HOSPITALITY CO LTD,2517,GV048-1,HARMONY HOSPITALITY CO LTD - Aug  material cost transferred from sps,,677.67,
AUGCOGS-SR411-8P5,1278,A51001 - Freight - Out - Expense (New),981,,08-12-2025,HARMONY HOSPITALITY CO LTD,2517,SR411-8P5,HARMONY HOSPITALITY CO LTD - Aug  material cost transferred from sps,243,,
AUGCOGS-SR411-8P5,1278.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-12-2025,HARMONY HOSPITALITY CO LTD,2517,SR411-8P5,HARMONY HOSPITALITY CO LTD - Aug  material cost transferred from sps,,243,
AUGCOGS-SR173-5PM,1279,A51001 - Freight - Out - Expense (New),981,,08-12-2025,HARMONY HOSPITALITY CO LTD,2517,SR173-5PM,HARMONY HOSPITALITY CO LTD - Aug  material cost transferred from sps,45,,
AUGCOGS-SR173-5PM,1279.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-12-2025,HARMONY HOSPITALITY CO LTD,2517,SR173-5PM,HARMONY HOSPITALITY CO LTD - Aug  material cost transferred from sps,,45,
AUGCOGS-SR391-2,1280,A51001 - Freight - Out - Expense (New),981,,08-12-2025,HARMONY HOSPITALITY CO LTD,2517,SR391-2,HARMONY HOSPITALITY CO LTD - Aug  material cost transferred from sps,259.07,,
AUGCOGS-SR391-2,1280.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-12-2025,HARMONY HOSPITALITY CO LTD,2517,SR391-2,HARMONY HOSPITALITY CO LTD - Aug  material cost transferred from sps,,259.07,
AUGCOGS-23JS031401,1281,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Jasfer Industry Co., Limited",137,23JS031401,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",6.44,,
AUGCOGS-23JS031401,1281.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Jasfer Industry Co., Limited",137,23JS031401,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,6.44,
AUGCOGS-24RT043003,1282,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Jasfer Industry Co., Limited",137,24RT043003,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",5,,
AUGCOGS-24RT043003,1282.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Jasfer Industry Co., Limited",137,24RT043003,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,5,
AUGCOGS-24JS062401,1283,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Jasfer Industry Co., Limited",137,24JS062401,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",5,,
AUGCOGS-24JS062401,1283.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Jasfer Industry Co., Limited",137,24JS062401,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,5,
"AUGCOGS-411, 412, 426",1284,A51001 - Freight - Out - Expense (New),981,,08/13/2025,GIBAM SHOPS SPA,1253,"411, 412, 426",GIBAM SHOPS SPA - Aug  material cost transferred from sps,555,,
"AUGCOGS-411, 412, 426",1284.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,GIBAM SHOPS SPA,1253,"411, 412, 426",GIBAM SHOPS SPA - Aug  material cost transferred from sps,,555,
AUGCOGS-24RT101807,1285,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Jasfer Industry Co., Limited",137,24RT101807,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",5,,
AUGCOGS-24RT101807,1285.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Jasfer Industry Co., Limited",137,24RT101807,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,5,
AUGCOGS-24JS071902,1286,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Jasfer Industry Co., Limited",137,24JS071902,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",5,,
AUGCOGS-24JS071902,1286.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Jasfer Industry Co., Limited",137,24JS071902,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,5,
AUGCOGS-24JS081304,1287,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Jasfer Industry Co., Limited",137,24JS081304,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",5,,
AUGCOGS-24JS081304,1287.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Jasfer Industry Co., Limited",137,24JS081304,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,5,
AUGCOGS-24RT082101,1288,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Jasfer Industry Co., Limited",137,24RT082101,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",5,,
AUGCOGS-24RT082101,1288.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Jasfer Industry Co., Limited",137,24RT082101,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,5,
AUGCOGS-PI-25AG329GRV-V,1289,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Jasfer Industry Co., Limited",137,PI-25AG329GRV-V,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",305.44,,
AUGCOGS-PI-25AG329GRV-V,1289.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Jasfer Industry Co., Limited",137,PI-25AG329GRV-V,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,305.44,
AUGCOGS-24AR100901,1290,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Jasfer Industry Co., Limited",137,24AR100901,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",23,,
AUGCOGS-24AR100901,1290.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Jasfer Industry Co., Limited",137,24AR100901,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,23,
AUGCOGS-24JSF11004,1291,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Jasfer Industry Co., Limited",137,24JSF11004,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",15.13,,
AUGCOGS-24JSF11004,1291.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Jasfer Industry Co., Limited",137,24JSF11004,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,15.13,
AUGCOGS-24JSF04008,1292,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Jasfer Industry Co., Limited",137,24JSF04008,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",148,,
AUGCOGS-24JSF04008,1292.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Jasfer Industry Co., Limited",137,24JSF04008,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,148,
AUGCOGS-24JSF11010-1,1293,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Jasfer Industry Co., Limited",137,24JSF11010-1,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",10,,
AUGCOGS-24JSF11010-1,1293.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Jasfer Industry Co., Limited",137,24JSF11010-1,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,10,
AUGCOGS-24JSF11010-2,1294,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Jasfer Industry Co., Limited",137,24JSF11010-2,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",10,,
AUGCOGS-24JSF11010-2,1294.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Jasfer Industry Co., Limited",137,24JSF11010-2,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,10,
AUGCOGS-24JSF11010-3,1295,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Jasfer Industry Co., Limited",137,24JSF11010-3,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",9,,
AUGCOGS-24JSF11010-3,1295.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Jasfer Industry Co., Limited",137,24JSF11010-3,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,9,
AUGCOGS-24JSF11010-4,1296,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Jasfer Industry Co., Limited",137,24JSF11010-4,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",9,,
AUGCOGS-24JSF11010-4,1296.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Jasfer Industry Co., Limited",137,24JSF11010-4,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,9,
AUGCOGS-24JSF11010-5,1297,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Jasfer Industry Co., Limited",137,24JSF11010-5,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",9,,
AUGCOGS-24JSF11010-5,1297.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Jasfer Industry Co., Limited",137,24JSF11010-5,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,9,
AUGCOGS-24JSF11008,1298,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Jasfer Industry Co., Limited",137,24JSF11008,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",6,,
AUGCOGS-24JSF11008,1298.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Jasfer Industry Co., Limited",137,24JSF11008,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,6,
AUGCOGS-24JSF11009,1299,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Jasfer Industry Co., Limited",137,24JSF11009,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",4,,
AUGCOGS-24JSF11009,1299.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Jasfer Industry Co., Limited",137,24JSF11009,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,4,
AUGCOGS-24JSF11010-6,1300,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Jasfer Industry Co., Limited",137,24JSF11010-6,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",9,,
AUGCOGS-24JSF11010-6,1300.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Jasfer Industry Co., Limited",137,24JSF11010-6,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,9,
AUGCOGS-GV2024087,1301,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024087,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",387.4,,
AUGCOGS-GV2024087,1301.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024087,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",,387.4,
AUGCOGS-24GBCI342,1302,A51001 - Freight - Out - Expense (New),981,,08/13/2025,Foshan Global Bridge Import & Export,3518,24GBCI342,Foshan Global Bridge Import & Export - Aug  material cost transferred from sps,139.42,,
AUGCOGS-24GBCI342,1302.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,Foshan Global Bridge Import & Export,3518,24GBCI342,Foshan Global Bridge Import & Export - Aug  material cost transferred from sps,,139.42,
AUGCOGS-24RT111202,1303,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Jasfer Industry Co., Limited",137,24RT111202,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",5,,
AUGCOGS-24RT111202,1303.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Jasfer Industry Co., Limited",137,24RT111202,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,5,
AUGCOGS-GV2024089,1304,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024089,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",387.4,,
AUGCOGS-GV2024089,1304.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024089,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",,387.4,
AUGCOGS-24JSF12101,1305,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Jasfer Industry Co., Limited",137,24JSF12101,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",10,,
AUGCOGS-24JSF12101,1305.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Jasfer Industry Co., Limited",137,24JSF12101,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,10,
AUGCOGS-GV2024094,1306,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024094,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",387.4,,
AUGCOGS-GV2024094,1306.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024094,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",,387.4,
"AUGCOGS-SR173-5K,SR173-5C,",1307,A51001 - Freight - Out - Expense (New),981,,08/13/2025,Richwood Hospitality Co. LTD,1285,"SR173-5K,SR173-5C,",Richwood Hospitality Co. LTD - Aug  material cost transferred from sps,61.68,,
"AUGCOGS-SR173-5K,SR173-5C,",1307.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,Richwood Hospitality Co. LTD,1285,"SR173-5K,SR173-5C,",Richwood Hospitality Co. LTD - Aug  material cost transferred from sps,,61.68,
AUGCOGS-GV2024091,1308,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024091,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",387.4,,
AUGCOGS-GV2024091,1308.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024091,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",,387.4,
AUGCOGS-GV2024093,1309,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024093,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",387.4,,
AUGCOGS-GV2024093,1309.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024093,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",,387.4,
AUGCOGS-GV2024101,1310,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024101,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",387.4,,
AUGCOGS-GV2024101,1310.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024101,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",,387.4,
AUGCOGS-24JS120906,1311,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Jasfer Industry Co., Limited",137,24JS120906,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",50.99,,
AUGCOGS-24JS120906,1311.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Jasfer Industry Co., Limited",137,24JS120906,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,50.99,
AUGCOGS-ZB202409014USA,1312,A51001 - Freight - Out - Expense (New),981,,08/13/2025,ZBOM Cabinets Corp.,1297,ZB202409014USA,ZBOM Cabinets Corp. - Aug  material cost transferred from sps,763.36,,
AUGCOGS-ZB202409014USA,1312.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,ZBOM Cabinets Corp.,1297,ZB202409014USA,ZBOM Cabinets Corp. - Aug  material cost transferred from sps,,763.36,
AUGCOGS-24JSF12032,1313,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Jasfer Industry Co., Limited",137,24JSF12032,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",10,,
AUGCOGS-24JSF12032,1313.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Jasfer Industry Co., Limited",137,24JSF12032,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,10,
AUGCOGS-23JS032403,1314,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Jasfer Industry Co., Limited",137,23JS032403,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",5,,
AUGCOGS-23JS032403,1314.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Jasfer Industry Co., Limited",137,23JS032403,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,5,
AUGCOGS-GV042,1315,A51001 - Freight - Out - Expense (New),981,,08/13/2025,Richwood Hospitality Co. LTD,1285,GV042,Richwood Hospitality Co. LTD - Aug  material cost transferred from sps,75.42,,
AUGCOGS-GV042,1315.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,Richwood Hospitality Co. LTD,1285,GV042,Richwood Hospitality Co. LTD - Aug  material cost transferred from sps,,75.42,
AUGCOGS-25JSF01036,1316,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Jasfer Industry Co., Limited",137,25JSF01036,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",153.51,,
AUGCOGS-25JSF01036,1316.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Jasfer Industry Co., Limited",137,25JSF01036,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,153.51,
AUGCOGS-INV-GV-01-02-25,1317,A51001 - Freight - Out - Expense (New),981,,08/13/2025,AMY Building Material Investments,1331,INV-GV-01-02-25,AMY Building Material Investments - Aug  material cost transferred from sps,75.42,,
AUGCOGS-INV-GV-01-02-25,1317.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,AMY Building Material Investments,1331,INV-GV-01-02-25,AMY Building Material Investments - Aug  material cost transferred from sps,,75.42,
AUGCOGS-GV2025008,1318,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2025008,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",2659.95,,
AUGCOGS-GV2025008,1318.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2025008,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",,2659.95,
AUGCOGS-GV2025012-1&2,1319,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2025012-1&2,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",120,,
AUGCOGS-GV2025012-1&2,1319.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2025012-1&2,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",,120,
"AUGCOGS-SR273-54P1,SR411-14,SR395-6,SR393-16",1320,A51001 - Freight - Out - Expense (New),981,,08/13/2025,Richwood Hospitality Co. LTD,1285,"SR273-54P1,SR411-14,SR395-6,SR393-16",Richwood Hospitality Co. LTD - Aug  material cost transferred from sps,60,,
"AUGCOGS-SR273-54P1,SR411-14,SR395-6,SR393-16",1320.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,Richwood Hospitality Co. LTD,1285,"SR273-54P1,SR411-14,SR395-6,SR393-16",Richwood Hospitality Co. LTD - Aug  material cost transferred from sps,,60,
AUGCOGS-25JSF03054,1321,A51001 - Freight - Out - Expense (New),981,,08/13/2025,"Jasfer Industry Co., Limited",137,25JSF03054,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",100.45,,
AUGCOGS-25JSF03054,1321.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,"Jasfer Industry Co., Limited",137,25JSF03054,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,100.45,
"AUGCOGS-SR307-7,SR425",1322,A51001 - Freight - Out - Expense (New),981,,08/13/2025,Richwood Hospitality Co. LTD,1285,"SR307-7,SR425",Richwood Hospitality Co. LTD - Aug  material cost transferred from sps,37.71,,
"AUGCOGS-SR307-7,SR425",1322.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/13/2025,Richwood Hospitality Co. LTD,1285,"SR307-7,SR425",Richwood Hospitality Co. LTD - Aug  material cost transferred from sps,,37.71,
AUGCOGS-25JSF02101,1323,A51001 - Freight - Out - Expense (New),981,,08/14/2025,"Jasfer Industry Co., Limited",137,25JSF02101,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",19,,
AUGCOGS-25JSF02101,1323.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/14/2025,"Jasfer Industry Co., Limited",137,25JSF02101,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,19,
AUGCOGS-24JSF11001,1324,A51001 - Freight - Out - Expense (New),981,,08/14/2025,"Jasfer Industry Co., Limited",137,24JSF11001,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",19,,
AUGCOGS-24JSF11001,1324.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/14/2025,"Jasfer Industry Co., Limited",137,24JSF11001,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,19,
AUGCOGS-24BL010601,1325,A51001 - Freight - Out - Expense (New),981,,08/14/2025,"Jasfer Industry Co., Limited",137,24BL010601,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",175.42,,
